Dish,Count,Avg_Rating
oxtail,203,4.615763546798026
remoulade,202,4.38118811881188
quinoa,201,4.7263681592039815
marshmallow,199,4.738693467336685
halibut,199,4.693467336683419
jasmine,197,4.786802030456855
jumbo,197,4.6649746192893415
overload,197,4.46700507614213
wafer,196,4.418367346938776
paella,195,4.7897435897435905
parsley,193,4.51295336787565
santa,192,4.546875000000001
passionfruit,190,4.831578947368423
brazilian,190,4.78947368421053
manhattan,189,4.61904761904762
scampi,187,4.363636363636367
marsala,186,4.661290322580641
enchilada,186,4.462365591397847
vermicelli,183,4.754098360655735
smoked,183,4.6775956284153
cappuccino,182,4.8406593406593394
linguine,182,4.714285714285715
turf,182,4.626373626373628
marble,181,4.72375690607735
melon,181,4.552486187845306
empanadas,180,4.811111111111114
papaya,180,4.777777777777779
labneh,179,4.329608938547489
creole,177,4.666666666666669
yam,176,4.426136363636363
sunshine,174,4.781609195402298
tilapia,174,4.64367816091954
umami,173,4.722543352601152
carolina,172,4.651162790697673
shish,172,4.63372093023256
fritter,171,4.54970760233918
parfait,171,4.368421052631578
mimosas,170,4.7705882352941185
seaweed,170,4.658823529411768
turkish,169,4.721893491124264
pancetta,168,4.785714285714287
buttermilk,166,4.777108433734938
portobello,165,4.812121212121213
fresco,165,4.666666666666668
bulgogi,163,4.828220858895704
pecan,163,4.49079754601227
hawaiian,160,4.675
pearl,160,4.531249999999997
praline,160,4.51875
bavarian,159,4.918238993710689
andouille,159,4.88679245283019
mocha,159,4.691823899371069
relish,159,4.635220125786164
crabs,159,4.572327044025158
empanada,158,4.563291139240507
barbacoa,157,4.630573248407639
chickpea,153,4.712418300653592
blackberry,153,4.666666666666667
fettuccine,153,4.62091503267974
nigiri,153,4.61437908496732
nut,153,4.555555555555559
pacific,149,4.74496644295302
bibimbap,149,4.7181208053691295
mayonnaise,149,4.375838926174498
crawfish,147,4.612244897959182
granny,146,4.445205479452053
cotta,145,4.696551724137928
chardonnay,145,4.6413793103448295
cesar,145,4.420689655172416
shoyu,143,4.685314685314687
linguini,141,4.695035460992908
marys,141,4.680851063829787
crema,141,4.304964539007092
coco,139,4.273381294964027
bellini,138,4.246376811594201
piri,136,4.7573529411764675
watermelon,136,4.624999999999999
soi,136,4.470588235294116
stromboli,135,4.5851851851851855
nacho,134,4.529850746268656
tamale,134,4.477611940298506
caribbean,133,4.699248120300752
mousse,133,4.676691729323309
harvest,133,4.609022556390979
yolk,132,4.666666666666667
rigatoni,132,4.590909090909093
torte,131,4.3893129770992365
smash,131,3.885496183206108
grapefruit,130,4.853846153846155
tartar,130,4.738461538461539
larb,130,4.038461538461538
sandwhich,129,4.565891472868217
hotpot,128,4.812500000000002
dosa,127,4.503937007874016
crostini,126,4.619047619047621
pittsburgh,125,4.696000000000001
thyme,125,4.695999999999999
lotus,125,4.496000000000001
lox,124,4.645161290322581
haddock,124,4.346774193548391
oreo,122,4.57377049180328
heirloom,121,4.90909090909091
swirl,120,4.783333333333333
choco,119,4.512605042016805
saffron,118,4.686440677966104
coriander,118,4.398305084745763
pomegranate,116,4.887931034482758
dijon,116,4.862068965517238
szechuan,116,4.646551724137931
gorgonzola,114,4.833333333333333
tzatziki,114,4.68421052631579
porchetta,114,4.640350877192983
lemongrass,113,4.725663716814161
mutton,113,4.415929203539821
chimichurri,112,4.9375
lengua,112,4.142857142857141
moco,111,4.783783783783782
kebab,111,4.747747747747746
pistachio,110,4.927272727272728
kafta,110,4.818181818181818
chestnut,110,4.636363636363636
photography,108,4.703703703703705
shallot,108,4.657407407407407
sourdough,108,4.648148148148151
tortellini,107,4.813084112149535
gai,107,4.710280373831778
chocolat,105,4.647619047619049
caviar,105,4.533333333333334
crumble,105,4.476190476190475
crumb,105,4.419047619047619
ragu,105,4.190476190476191
peppermint,104,4.769230769230772
huevos,104,4.730769230769231
congee,104,4.6826923076923075
acai,103,4.864077669902914
swiss,102,4.676470588235294
terrine,102,3.823529411764706
rotisserie,101,4.28712871287129
creamsicle,100,4.9300000000000015
southwest,100,4.800000000000001
