Dish,Count,Avg_Rating
banana,103,4.718446601941747
cheddar,102,4.627450980392156
mole,102,4.4411764705882355
delish,101,4.762376237623764
snack,101,4.584158415841586
maple,101,4.485148514851485
panini,100,4.190000000000001
ketchup,99,3.919191919191919
pesto,98,4.795918367346939
bakery,98,4.581632653061225
matcha,97,4.690721649484538
vegas,97,4.628865979381441
dan,97,4.257731958762887
frosting,96,4.34375
crack,95,4.378947368421049
caesar,94,4.56382978723404
candy,94,4.542553191489359
pineapple,94,4.531914893617021
wrap,94,4.414893617021276
guac,93,4.559139784946239
protein,91,4.736263736263734
bibimbap,91,4.604395604395605
skillet,91,4.472527472527473
cant,91,4.318681318681318
coleslaw,90,4.722222222222224
fillet,90,4.511111111111112
magret,90,4.455555555555555
quiche,89,4.752808988764043
syrup,89,4.7303370786516865
satay,89,4.426966292134831
compote,89,4.14606741573034
strawberry,87,4.689655172413793
liquor,87,4.597701149425287
bento,87,4.471264367816095
omelette,86,4.790697674418604
fudge,86,4.6395348837209305
moon,86,4.348837209302329
udon,86,4.313953488372092
catfish,85,4.835294117647059
plum,85,4.564705882352941
malt,85,4.470588235294119
lager,85,4.152941176470587
bubble,84,4.559523809523808
trout,84,4.452380952380952
irish,84,4.452380952380951
shank,84,4.321428571428571
puree,84,4.2738095238095255
oshi,83,3.5421686746987944
crepe,82,4.560975609756096
popcorn,82,4.548780487804878
tequila,82,4.536585365853658
fajita,82,4.512195121951219
cotton,81,4.5308641975308666
https,81,4.320987654320987
sando,80,4.575000000000001
lean,80,4.412500000000001
cuban,79,4.924050632911394
float,79,4.227848101265823
cutlet,78,4.705128205128205
sake,78,4.4230769230769225
chilli,78,4.3589743589743595
waffle,78,4.346153846153847
martini,77,4.805194805194805
cheeseburger,77,4.7272727272727275
panna,77,4.662337662337662
brownie,77,4.57142857142857
tempura,76,4.605263157894738
tartine,76,4.4342105263157885
calzone,76,3.8815789473684204
chowder,74,4.72972972972973
grape,74,4.5675675675675675
cactus,74,4.486486486486485
pear,74,4.418918918918919
petite,74,4.04054054054054
