Dish,Count,Avg_Rating
clam,257,4.381322957198444
masala,256,4.687500000000001
fudge,255,4.705882352941174
truffle,251,4.884462151394425
bibimbap,251,4.7729083665338665
petite,251,4.442231075697211
ketchup,251,4.382470119521912
strawberry,250,4.775999999999999
skillet,249,4.614457831325301
celery,249,4.570281124497994
float,249,4.425702811244979
romaine,244,4.450819672131147
irish,243,4.666666666666668
vodka,243,4.637860082304525
sake,242,4.599173553719006
lentil,241,4.730290456431535
iced,241,4.6390041493775955
quail,240,4.850000000000002
candy,240,4.645833333333333
stout,239,4.702928870292888
cider,239,4.673640167364015
colorado,239,4.564853556485357
souffle,238,4.752100840336133
valentine,238,4.718487394957983
ribeye,238,4.693277310924369
san,236,4.779661016949152
bao,235,4.765957446808515
guac,235,4.625531914893619
liquor,234,4.777777777777778
muffin,234,4.773504273504271
german,233,4.832618025751071
balsamic,232,4.814655172413795
brioche,231,4.69264069264069
boba,231,4.627705627705629
cotton,231,4.597402597402589
sashimi,228,4.710526315789472
lasagna,228,4.548245614035091
pig,227,4.731277533039649
vinegar,224,4.745535714285713
granola,223,4.8475336322869955
radish,223,4.354260089686099
octopus,222,4.770270270270269
cornbread,221,4.751131221719456
meatball,221,4.606334841628961
alfredo,220,4.5954545454545395
meatloaf,219,4.6894977168949765
marinara,219,4.570776255707763
hamburger,219,4.406392694063927
brussel,218,4.729357798165139
tempe,216,4.648148148148145
roti,215,4.78139534883721
fillet,213,4.525821596244133
gelato,212,4.66037735849057
whip,211,4.739336492890997
hibachi,211,4.483412322274879
bento,210,4.64761904761905
ceviche,209,4.693779904306217
tangy,208,4.841346153846156
rub,208,4.721153846153846
brownie,208,4.711538461538461
mash,208,4.60096153846154
sirloin,205,4.756097560975609
yogurt,205,4.692682926829268
artisan,203,4.610837438423643
bruschetta,201,4.820895522388058
paradise,201,4.800995024875621
gin,201,4.616915422885572
popcorn,200,4.6749999999999945
catfish,199,4.64321608040201
brulee,198,4.676767676767679
lemonade,197,4.730964467005077
scoop,194,4.608247422680413
rocky,194,4.273195876288661
vietnamese,192,4.796875000000001
croissant,190,4.705263157894734
tempura,189,4.640211640211642
marrow,189,4.582010582010581
risotto,187,4.737967914438503
hollandaise,187,4.641711229946521
shack,187,4.395721925133693
raisin,186,4.301075268817206
kale,185,4.772972972972973
dumpling,185,4.632432432432433
lump,184,4.20108695652174
cauliflower,182,4.747252747252748
jello,182,4.417582417582416
scallop,181,4.751381215469614
prosciutto,181,4.7513812154696105
samosa,180,4.7888888888888905
loaf,180,4.7055555555555575
bubble,179,4.664804469273743
caprese,179,4.653631284916201
pea,178,4.820224719101122
fondue,178,4.702247191011235
vanilla,177,4.8757062146892665
blossom,177,4.378531073446329
jambalaya,176,4.744318181818184
baguette,176,4.676136363636361
biryani,176,4.431818181818181
colada,175,4.611428571428571
herbs,175,4.485714285714287
oshi,175,3.8685714285714288
raspberry,174,4.890804597701152
fruity,174,4.60919540229885
cactus,174,4.425287356321837
scallion,173,4.595375722543355
berry,171,4.742690058479531
spanish,171,4.684210526315791
macaroni,170,4.558823529411767
champagne,169,4.905325443786983
organic,167,4.850299401197604
umami,167,4.790419161676646
squid,167,4.616766467065868
gnocchi,166,4.849397590361447
belgian,166,4.692771084337352
rabbit,165,4.799999999999999
tableside,165,4.612121212121212
tequila,165,4.551515151515155
paella,163,4.766871165644171
pear,163,4.570552147239264
rosewater,163,4.417177914110428
oat,162,4.52469135802469
rum,159,4.446540880503145
harvest,158,4.803797468354429
dragon,158,4.550632911392409
kong,157,4.675159235668791
benny,154,4.668831168831171
sum,154,4.558441558441555
cranberry,153,4.803921568627451
sourdough,153,4.699346405228758
horchata,152,4.736842105263157
mahi,152,4.631578947368421
chaat,152,4.624999999999998
bistro,151,4.794701986754967
horseradish,151,4.788079470198677
cappuccino,151,4.715231788079467
porridge,151,4.695364238410596
chimichanga,151,4.543046357615894
pecorino,151,4.42384105960265
carbonara,151,4.331125827814571
fennel,150,4.880000000000003
vinaigrette,149,4.8187919463087265
pollo,149,4.516778523489933
chutney,148,4.844594594594593
tiramisu,148,4.831081081081082
whiskey,148,4.75
tartare,147,4.721088435374151
jar,147,4.340136054421769
sangria,146,4.773972602739726
boston,146,4.452054794520546
mocha,144,4.7638888888888875
grille,144,4.305555555555561
apricot,143,4.7972027972027975
pudding,143,4.65034965034965
masa,141,4.57446808510638
rye,140,4.635714285714286
cumin,138,4.695652173913044
deluxe,138,4.695652173913043
zucchini,137,4.7956204379562015
fig,137,4.642335766423361
barley,137,4.401459854014599
soba,136,4.426470588235294
edamame,135,4.68148148148148
fajita,135,4.4074074074074066
cuban,134,4.723880597014926
roe,134,4.589552238805968
calzone,134,4.2686567164179126
mackerel,133,4.766917293233081
pumpkin,133,4.6992481203007515
marys,133,4.624060150375938
https,133,4.43609022556391
bellini,132,4.46969696969697
schnitzel,131,4.87022900763359
galette,131,4.541984732824427
kimchi,130,4.846153846153849
fresco,130,4.8
cupcake,130,4.661538461538461
overload,129,4.434108527131779
ricotta,127,4.88976377952756
tendon,127,4.51968503937008
butternut,126,4.944444444444445
