Dish,Count,Avg_Rating
sundae,736,4.528532608695649
panini,732,4.450819672131153
satay,731,4.477428180574553
gouda,730,4.523287671232881
gelato,721,4.7350901525658795
sake,720,4.665277777777774
assortment,717,4.613668061366805
goose,715,4.755244755244759
crack,713,4.545582047685841
buttery,709,4.871650211565593
quesadilla,706,4.426345609065157
charcuterie,704,4.77840909090909
oyster,704,4.582386363636361
march,704,4.573863636363638
radish,704,3.8238636363636362
marinara,702,4.633903133903131
udon,697,4.2338593974175
chorizo,694,4.788184438040345
snack,692,4.787572254335269
mahi,691,4.636758321273513
lager,689,4.155297532656017
beet,686,4.793002915451896
puree,686,4.494169096209905
strawberry,685,4.779562043795623
meatball,685,4.5197080291970755
steakhouse,684,4.706140350877194
brewery,681,4.791483113069012
almond,681,4.7459618208516865
korean,679,4.611192930780557
mediterranean,674,4.749258160237387
bella,670,4.595522388059705
lean,667,4.556221889055478
mash,665,4.559398496240592
gnocchi,663,4.852187028657613
balsamic,658,4.805471124620064
cherry,658,4.708206686930087
cutlet,656,4.792682926829272
pastry,654,4.704892966360858
burritos,654,4.663608562691132
candy,653,4.597243491577333
hamburger,652,4.366564417177921
grey,648,4.273148148148142
petite,639,4.384976525821588
macaroni,630,4.6
stout,629,4.658187599364075
grille,628,4.4601910828025515
bourbon,625,4.7696
feta,625,4.601600000000002
quail,609,4.840722495894911
brussel,609,4.778325123152711
bento,607,4.627677100494239
risotto,606,4.767326732673269
sashimi,603,4.628524046434497
fudge,602,4.66777408637874
omelette,601,4.599001663893511
jam,595,4.813445378151261
syrup,595,4.447058823529409
skillet,594,4.567340067340065
celery,594,4.555555555555554
san,588,4.678571428571427
zucchini,587,4.715502555366265
naan,583,4.619210977701544
espresso,580,4.631034482758626
catfish,579,4.675302245250428
casserole,571,4.719789842381784
blueberry,570,4.826315789473682
creek,569,4.486818980667836
kale,562,4.7882562277580085
pretzel,562,4.775800711743775
brewing,562,4.4857651245551615
crawfish,560,4.70714285714286
jello,560,4.2482142857142895
fillet,558,4.637992831541219
creme,552,4.7898550724637685
blossom,551,4.488203266787661
pollo,547,4.764168190127971
calzone,544,4.3033088235294095
edamame,541,4.661737523105362
cotton,541,4.652495378927914
rub,540,4.6833333333333345
ravioli,532,4.680451127819551
bleu,532,4.5883458646616555
croissant,530,4.733962264150946
vanilla,529,4.746691871455576
brulee,529,4.699432892249528
cactus,529,4.287334593572777
romaine,527,4.535104364326376
snapper,522,4.733716475095783
liquor,521,4.52591170825335
cobb,520,4.600000000000003
souffle,519,4.687861271676302
float,518,4.393822393822393
parmesan,512,4.775390624999998
valentine,510,4.527450980392155
cauliflower,509,4.807465618860512
herbs,505,4.643564356435647
chowder,500,4.600000000000008
scoop,497,4.641851106639837
truffle,496,4.86693548387097
iced,494,4.593117408906882
coco,493,4.405679513184576
bistro,492,4.741869918699184
apricot,491,4.727087576374748
aioli,486,4.866255144032928
squash,486,4.802469135802473
clam,486,4.320987654320987
quinoa,481,4.821205821205823
sirloin,474,4.66455696202532
alfredo,469,4.449893390191901
loaf,468,4.572649572649569
enchiladas,467,4.631691648822266
cider,467,4.620985010706637
veal,465,4.681720430107529
panna,465,4.58279569892473
velvet,464,4.756465517241384
gooey,463,4.678185745140388
benny,463,4.632829373650106
cuban,462,4.688311688311688
cheesesteak,462,4.675324675324675
spanish,460,4.669565217391303
shack,460,4.26739130434782
confit,459,4.629629629629624
sangria,450,4.788888888888885
bruschetta,450,4.7222222222222205
caprese,450,4.57777777777777
tequila,449,4.610244988864139
tableside,448,4.633928571428569
rocky,448,4.30580357142857
champagne,446,4.816143497757849
pastor,441,4.637188208616778
mimosa,438,4.757990867579909
gumbo,436,4.584862385321106
fig,436,4.497706422018356
tempe,435,4.586206896551724
cannoli,434,4.698156682027647
pecorino,434,4.534562211981577
kabob,432,4.712962962962964
tangy,431,4.819025522041768
chaat,431,4.617169373549884
tempura,430,4.679069767441857
whip,428,4.677570093457945
soju,427,4.629976580796253
ceviche,426,4.561032863849761
mimosas,425,4.771764705882353
raisin,425,4.061176470588239
chicago,423,4.692671394799058
lump,423,4.137115839243499
fruity,422,4.402843601895735
pig,420,4.797619047619054
colorado,420,4.280952380952381
reuben,419,4.62529832935561
pudding,418,4.712918660287085
masa,416,4.627403846153846
glaze,411,4.749391727493912
masala,411,4.732360097323599
berry,409,4.765281173594137
whiskey,406,4.682266009852214
bubble,402,4.681592039800992
oshi,400,3.955000000000002
irish,397,4.70780856423174
boston,397,4.53148614609572
lentil,396,4.727272727272724
scallop,395,4.6177215189873415
pear,393,4.516539440203563
dragon,392,4.548469387755101
herb,389,4.745501285347045
fajita,387,4.547803617571061
paradise,386,4.559585492227982
vodka,386,4.551813471502594
custard,382,4.547120418848169
prosciutto,381,4.834645669291337
pecan,380,4.805263157894739
cumin,380,4.521052631578944
octopus,379,4.75197889182058
tartare,377,4.583554376657817
muffin,377,4.530503978779836
ricotta,373,4.804289544235929
rosewater,369,4.2032520325203215
tiramisu,368,4.782608695652176
marrow,368,4.774456521739133
roti,368,4.733695652173909
fondue,367,4.722070844686647
kong,365,4.665753424657534
rabbit,365,4.616438356164384
biryani,365,4.369863013698629
jerky,363,4.225895316804406
nigiri,358,4.659217877094968
pea,357,4.649859943977591
barley,350,4.400000000000005
baguette,349,4.713467048710606
basmati,349,4.4957020057306645
creole,348,4.732758620689656
popcorn,346,4.65606936416185
walnut,345,4.46376811594203
noir,344,4.479651162790696
jasmine,342,4.719298245614034
penne,342,4.69298245614035
porridge,342,4.564327485380115
baklava,341,4.803519061583579
granola,338,4.751479289940827
german,336,4.815476190476194
jar,332,4.602409638554212
chutney,328,4.6920731707317085
carbonara,327,4.354740061162081
scramble,325,4.615384615384615
southwest,322,4.745341614906832
enchilada,320,4.5187500000000025
peruvian,317,4.785488958990536
squid,312,4.400641025641028
caribbean,311,4.527331189710613
chimichanga,306,4.669934640522873
marinade,302,4.672185430463578
hoagie,302,4.539735099337747
rum,294,4.452380952380955
brioche,293,4.89078498293515
cappuccino,293,4.771331058020478
marshmallow,291,4.783505154639178
horseradish,287,4.811846689895469
tendon,287,4.348432055749127
tzatziki,280,4.653571428571433
yogurt,280,4.60357142857143
roe,280,4.257142857142861
shawarma,279,4.709677419354841
mackerel,279,4.666666666666669
skewer,277,4.451263537906138
teriyaki,276,4.460144927536231
wasabi,275,4.803636363636364
toro,274,3.6094890510948905
raspberry,273,4.747252747252748
sriracha,273,4.736263736263735
yam,271,4.623616236162364
organic,268,4.839552238805971
empanada,265,4.679245283018869
fiesta,264,4.655303030303032
halal,264,4.4886363636363615
rotisserie,263,4.574144486692016
tilapia,262,4.6793893129771
pumpkin,261,4.82758620689655
empanadas,260,4.7769230769230795
paella,259,4.8494208494208495
soba,259,4.451737451737454
oxtail,258,4.5891472868217065
handmade,257,4.7120622568093395
https,257,4.459143968871591
rigatoni,253,4.521739130434781
scallion,252,4.535714285714285
bao,250,4.823999999999998
bird,250,4.747999999999998
vinaigrette,249,4.855421686746988
mule,248,4.782258064516129
harvest,248,4.592741935483872
belgian,248,4.495967741935486
galette,248,4.439516129032258
kung,248,4.112903225806452
verde,247,4.538461538461538
hollandaise,246,4.544715447154468
montreal,245,4.420408163265306
labneh,245,4.228571428571429
kimchi,244,4.647540983606556
artisan,239,4.715481171548115
cupcake,239,4.6945606694560675
florentine,238,4.445378151260504
crabs,237,4.6540084388185665
remoulade,237,4.565400843881856
dungeness,237,4.0295358649789
porchetta,235,4.825531914893619
buttermilk,235,4.795744680851066
gin,234,4.585470085470088
habanero,233,4.699570815450644
smoked,233,4.673819742489273
dosa,232,4.383620689655177
cereal,230,4.291304347826091
tiger,229,4.567685589519651
antipasto,227,4.74449339207048
terrine,226,4.238938053097349
pistachio,225,4.8577777777777795
bulgogi,225,4.706666666666663
samosa,224,4.6964285714285685
melon,224,4.526785714285716
watermelon,223,4.7937219730941685
dumpling,223,4.569506726457397
parma,222,4.8288288288288275
scampi,220,4.286363636363637
butternut,217,4.811059907834098
paleo,217,4.700460829493087
mayonnaise,216,4.333333333333336
brazilian,214,4.682242990654204
oat,213,4.605633802816903
passionfruit,212,4.778301886792452
vermicelli,209,4.698564593301437
overload,209,4.421052631578946
mutton,209,4.392344497607658
blackberry,208,4.8076923076923075
buckwheat,208,4.485576923076923
fresco,207,4.768115942028983
baja,207,4.710144927536229
jambalaya,207,4.613526570048311
tandoori,206,4.747572815533985
brooklyn,205,4.541463414634147
jumbo,203,4.7192118226601005
chia,202,4.6435643564356415
turf,201,4.651741293532339
barbacoa,200,4.719999999999998
fritter,198,4.621212121212119
fennel,196,4.816326530612243
bellini,196,4.357142857142858
halibut,195,4.753846153846154
bolognese,194,4.711340206185567
praline,194,4.525773195876289
sum,191,4.31413612565445
heirloom,190,4.8842105263157904
ragout,189,4.851851851851855
gorgonzola,188,4.88829787234043
gyoza,188,4.749999999999999
yellowtail,188,4.537234042553192
parsley,186,4.4731182795698965
smash,186,3.913978494623656
cesar,185,4.513513513513513
cranberry,181,4.76243093922652
nacho,180,4.688888888888891
papaya,180,4.6722222222222225
choco,179,4.743016759776537
marys,179,4.703910614525137
umami,179,4.547486033519554
tabbouleh,177,4.790960451977398
margherita,174,4.695402298850576
provolone,172,4.72093023255814
crostini,171,4.672514619883043
wafer,171,4.4619883040935635
mousse,169,4.8757396449704125
sunshine,168,4.779761904761902
kebab,168,4.607142857142856
galbi,167,4.694610778443115
lengua,167,4.604790419161677
toffee,165,4.806060606060604
swirl,165,4.67272727272727
nut,163,4.607361963190186
crabmeat,161,4.540372670807454
animal,161,4.428571428571427
andouille,159,4.836477987421383
stromboli,159,4.60377358490566
lemongrass,158,4.759493670886073
rye,158,4.658227848101265
seaweed,158,4.658227848101265
sandwhich,158,4.512658227848102
granny,158,4.5063291139240516
polish,156,4.807692307692311
oregano,156,4.6923076923076925
fettuccine,156,4.583333333333333
chardonnay,156,4.493589743589742
pastrami,155,4.703225806451617
shoyu,154,4.837662337662339
gilbert,151,4.728476821192053
portobello,149,4.751677852348993
shish,149,4.697986577181208
crema,148,4.310810810810812
soi,147,4.442176870748298
oreo,145,4.606896551724141
linguine,144,4.847222222222223
salami,143,4.706293706293707
tartar,142,4.676056338028168
chickpea,142,4.54225352112676
dijon,141,4.75177304964539
lotus,141,4.680851063829787
lox,141,4.617021276595746
saffron,141,4.553191489361703
thyme,139,4.70503597122302
sourdough,138,4.731884057971012
relish,138,4.702898550724639
hamachi,138,4.637681159420288
haddock,138,4.434782608695651
yolk,134,4.522388059701494
marsala,132,4.59848484848485
parfait,131,4.541984732824429
atlantic,130,4.723076923076923
bavarian,130,4.723076923076921
rosemary,129,4.73643410852713
bibimbap,128,4.703124999999999
nugget,128,4.398437499999998
seabass,126,4.666666666666667
mocha,126,4.515873015873016
ragu,126,4.007936507936509
pancetta,125,4.815999999999996
hawaiian,125,4.616
chestnut,123,4.682926829268292
ganache,123,4.382113821138209
chimichurri,122,4.80327868852459
cotta,122,4.680327868852457
hotpot,121,4.685950413223139
macaron,121,4.611570247933883
piri,118,4.830508474576271
crumb,118,4.372881355932203
deluxe,113,4.513274336283186
torte,113,4.469026548672563
marble,113,4.398230088495573
larb,112,3.8749999999999996
mignon,111,4.6486486486486465
coriander,110,4.527272727272727
churro,109,4.81651376146789
lavash,109,4.669724770642201
tamale,109,4.614678899082569
huevos,108,4.805555555555555
kafta,108,4.675925925925928
puri,108,4.657407407407406
frappe,108,4.268518518518516
hazelnut,107,4.813084112149533
manhattan,107,4.775700934579439
bingsoo,106,4.292452830188682
linguini,105,4.590476190476193
doughnut,104,4.740384615384615
urchin,101,4.71287128712871
shallot,101,4.514851485148514
grapefruit,99,4.919191919191921
photography,97,4.690721649484537
